unit_id,treatment,output,code_number_tokens,code_complexity,code_num_identifiers,code_num_strings,developer_experience,rollout_eligibility,noise_feature,docstring_detail_score,review_flag
378,0,1,26,2,6,0,5.16,0,-2.0124,-0.018566755560668113,0
379,1,1,31,1,7,0,5.5,1,0.7133,2.3243775963965074,0
380,1,0,85,3,17,0,4.09,1,0.1062,-0.19556970528388484,0
381,1,1,71,4,11,2,10.6,0,0.0789,2.198756681293407,0
382,1,0,47,4,6,0,7.03,1,0.3808,0.27649912017015077,0
383,1,0,180,7,20,3,4.94,0,-1.2674,0.752637413386789,1
384,1,1,203,10,29,4,4.47,0,-0.6126,1.3194490049377987,0
385,1,0,92,2,23,5,3.42,0,-0.25,2.4146049303421053,1
386,0,0,99,5,18,3,5.55,1,-0.3685,0.03126187756106685,0
387,0,0,133,8,26,4,6.37,1,-2.2334,0.41835776359353316,0
388,0,0,33,2,7,0,3.33,0,-1.7634,-0.7388007707834662,0
389,1,1,84,1,7,9,6.4,0,0.542,0.2792873473414552,1
390,0,0,108,4,25,4,8.05,0,0.0539,-1.4181995489469985,0
391,0,1,49,2,11,1,8.63,0,-0.6101,-0.31699009178038373,0
392,1,0,268,12,38,10,5.39,1,0.5916,0.49619292546719707,0
393,0,1,105,4,16,7,7.56,0,-0.688,-0.03581168787822572,0
394,0,1,35,3,7,0,7.78,1,-0.0391,1.4737108715765148,1
395,1,1,204,9,20,5,9.62,1,2.0449,2.9399059866976094,1
396,1,1,60,4,11,1,8.62,1,-1.001,0.942765223271581,0
397,0,0,71,5,15,2,5.61,0,-0.7131,-0.6873705656161544,0
398,1,0,58,4,13,1,4.94,1,1.3201,1.2610739148274732,1
399,1,1,81,4,13,1,3.35,1,0.0095,3.468516444135939,0
400,0,1,176,3,25,12,6.52,0,0.7292,0.6737756175478934,0
401,0,1,77,1,18,6,5.28,1,-1.6959,0.4019541457298228,0
402,1,0,28,1,7,0,8.07,1,-0.1106,1.4362892320186558,0
403,1,0,68,5,11,4,5.32,1,-0.4652,0.5189384836793369,0
404,0,0,25,1,6,0,2.81,1,-0.6216,-0.6144984787373293,0
405,1,0,103,3,19,1,3.99,0,0.7464,0.6225587819533616,0
406,0,1,110,2,25,3,5.06,0,1.0062,-0.2613220421605138,0
407,0,1,142,10,12,18,7.37,1,0.4433,-0.004683025806439339,0
408,0,1,43,2,11,2,3.69,0,-0.2201,-0.10753451692790861,0
409,0,0,162,10,16,12,1.35,0,-0.2196,-2.0790249866843595,1
410,1,1,60,1,14,1,1.11,1,1.0125,-0.9542142736487726,0
411,0,1,35,1,10,0,4.76,0,0.6564,0.8195897528633929,0
412,1,1,96,7,7,15,3.19,1,-0.0973,-0.2402205309012555,1
413,0,1,56,1,10,3,3.43,1,1.3388,-0.4135509155454422,1
414,0,0,66,4,10,5,3.71,0,-2.3421,-0.6845861189547281,1
415,0,0,46,3,9,4,7.54,1,-0.5436,-0.9325156680360234,0
416,0,0,36,2,10,1,4.77,0,-2.0824,-0.29693932301157866,0
417,0,1,116,4,17,9,5.99,1,0.1547,0.6756977305496645,0
418,0,1,47,2,8,0,5.2,0,-1.3987,0.06755183931072564,0
419,1,1,159,6,21,13,7.21,0,-2.6978,1.9123386338007393,0
420,0,0,58,1,13,0,3.1,1,0.9313,0.5834865951172883,0
421,0,0,25,2,4,0,3.84,0,2.3949,0.5121234109262591,0
422,0,1,27,1,8,0,7.0,1,2.0548,0.6752101387506062,1
423,0,0,50,3,7,0,3.18,0,-1.61,-0.12527234963536216,0
424,0,0,82,1,14,2,7.98,1,-0.6148,1.0919493250343995,1
425,1,1,38,2,11,2,5.57,1,-1.1404,1.3581434363902734,0
426,1,0,53,4,9,0,4.3,1,0.8924,1.5883749040596347,0
427,0,1,35,1,5,2,2.63,1,0.9485,-0.3904553430707614,0
428,1,1,46,2,11,2,3.97,1,1.0854,0.9100053435335455,0
429,1,0,39,2,10,0,6.91,1,0.7627,-0.5071814409808943,0
430,1,1,84,3,12,3,4.08,0,-0.2305,1.6207069347433203,1
431,0,1,129,1,23,9,5.7,1,0.2233,-0.5631211234790576,1
432,0,0,101,6,11,5,6.56,1,2.244,0.4455140050861034,0
433,1,1,32,2,7,2,7.56,1,0.5526,-0.3944801374019693,1
434,1,1,106,4,22,5,5.22,1,-0.6084,0.6961679954726141,1
435,1,0,203,11,23,9,7.28,0,1.4416,-0.33053672696304237,0
436,1,1,114,5,22,3,7.2,1,-1.0927,1.9838217209643687,0
437,1,1,41,5,8,0,6.62,1,0.9601,1.2130518974679472,1
438,0,1,59,1,7,1,9.85,1,-2.6177,-0.247432157963875,0
439,0,0,37,3,8,0,4.18,1,0.698,0.1642111217009945,0
440,1,1,22,1,7,0,6.43,0,-1.1486,-1.0913960828449896,0
441,0,0,80,5,12,1,5.78,0,-0.0893,-1.0299823487710413,1
442,1,1,21,1,5,0,4.72,1,-1.5613,-0.06800616197481557,1
443,0,0,112,1,14,12,5.39,0,-0.1279,0.6719278731345262,0
444,1,0,113,7,17,7,1.46,0,-0.8861,0.6969077213559138,0
445,0,1,127,3,33,10,4.93,1,-2.0752,-0.12285867809198975,1
446,1,0,54,2,9,2,2.17,0,-2.1777,-0.059727212775943284,1
447,1,1,164,5,17,2,5.07,1,-0.8434,0.9087162528586896,0
448,1,0,30,2,5,0,5.21,1,-0.3104,-0.044774746905337226,1
449,0,0,62,3,6,0,6.88,0,2.0881,0.05406712300696222,0
450,0,0,44,5,8,2,9.49,0,0.9624,0.7166447547280181,0
451,1,0,27,2,6,0,4.26,0,-1.0468,0.34170740112572096,1
452,0,0,99,4,17,4,7.28,1,0.0559,0.05135197279726145,1
453,1,0,90,7,8,9,6.03,0,-0.5425,-1.2914799790749447,0
454,0,0,33,1,9,1,2.28,0,0.8939,-1.1872740122371226,0
455,0,1,79,1,19,0,6.19,1,-0.4606,0.19734731542734332,0
456,1,1,63,3,12,1,5.42,0,-1.4105,1.5008955356786138,1
457,0,1,54,2,18,1,7.17,0,0.588,-0.1604634902015356,0
458,0,1,51,3,10,0,5.3,1,0.9339,1.4487336642908901,0
459,1,0,268,8,39,19,4.34,0,-2.2768,-0.9988716086948051,1
460,1,1,77,3,18,2,5.1,1,-0.2606,0.18464994161086945,1
461,1,1,145,1,16,1,6.52,1,-1.1613,2.906349335116671,0
462,0,0,37,2,8,1,2.75,1,0.5194,0.7610853464411205,0
463,0,0,29,1,7,1,6.16,0,1.3618,-0.6296168644089675,0
464,1,0,55,4,9,2,2.72,1,0.1574,-0.31829674235401084,1
465,0,1,148,1,6,39,6.99,0,-0.9942,0.30103724455276404,0
466,0,0,82,4,12,0,6.5,1,0.3096,-0.09893553074121021,0
467,0,0,42,2,10,2,3.67,1,0.5981,-0.47432153469629623,0
468,1,1,165,2,33,5,4.87,1,-1.6185,1.1311403043610788,1
469,0,0,69,2,13,4,7.29,1,0.9714,-0.20966796590098508,0
470,1,0,83,7,8,0,5.73,1,-1.0614,0.1455397535778279,1
471,1,1,282,4,35,0,3.47,1,-0.3632,0.5839237741463593,1
472,1,0,245,7,38,5,3.35,1,1.4817,-0.30147767172460216,0
473,0,0,30,1,10,0,5.17,0,-1.9976,-0.868011145926694,0
474,1,0,46,3,11,0,2.21,1,0.5473,0.30807513265518893,1
475,1,0,32,2,7,1,3.88,1,-0.9311,0.7904237797058412,1
476,0,0,85,4,20,2,6.58,0,1.4616,-1.5391551422130827,0
477,1,1,93,3,13,2,2.0,1,-0.9296,1.2883626877107066,1
478,1,1,39,4,6,1,4.29,1,-0.2343,0.9360083869285907,1
479,1,0,192,6,19,12,4.08,0,-0.714,-0.5259298002812649,1
480,1,0,75,2,9,0,4.87,1,-1.087,1.8946514207785745,0
481,1,0,49,3,9,0,4.4,1,-2.3403,0.8274275388242855,1
482,0,0,44,2,7,1,8.57,1,-0.9442,-1.2994221237125947,0
483,0,1,97,2,23,3,7.94,1,0.625,1.2221437323852542,1
484,1,0,39,1,8,0,3.6,1,-0.22,1.7213998265061203,0
485,1,0,183,6,23,1,5.03,1,-0.2909,-0.302847919464142,0
486,0,0,61,2,14,5,7.79,0,0.3319,-0.3916521241134914,0
487,1,0,35,1,7,4,2.91,1,0.3348,0.40214913758600224,0
488,0,0,55,3,11,1,5.78,1,0.9698,-1.7136513807060143,0
489,0,1,71,4,15,4,7.84,0,-1.6163,-0.14184811268144032,0
490,0,0,48,3,10,2,7.82,0,0.0139,0.40868325081551404,1
491,1,0,103,4,20,0,5.07,1,-0.2181,0.956591276733652,1
492,1,1,125,4,20,5,2.63,1,1.4219,0.6533533283000545,1
493,0,1,84,1,17,7,5.39,0,0.119,0.7873026061196188,1
494,1,0,267,17,23,4,4.94,1,-0.0979,-1.3063483951689527,1
495,1,1,48,4,9,1,5.84,1,0.4906,2.1144539053052456,1
496,1,0,119,10,12,1,6.03,0,0.3016,-0.04390375658839096,1
497,0,0,69,6,11,0,4.22,0,-1.112,-0.904629231677323,1
498,0,0,28,2,7,2,3.54,0,0.3385,-0.5607622959168079,1
499,1,1,103,5,16,7,0.0,0,1.4511,0.07250290330264009,1
500,1,1,79,2,15,5,3.62,0,0.0834,0.6105877561246544,1
501,1,1,270,13,31,16,5.79,1,-2.2169,-0.24263746209236303,1
502,0,0,237,13,21,20,6.84,0,0.1058,-0.6557345897998555,0
503,1,0,138,7,21,3,6.15,0,-0.6775,-0.16887580581285988,1
504,0,0,38,2,9,0,5.34,0,-1.5277,0.1307288297650574,0
505,1,1,69,1,13,0,4.51,0,-1.0099,0.9089054885260867,1
506,1,1,65,1,10,8,5.1,1,-1.426,1.4522334775246606,1
507,0,0,31,1,8,1,4.43,1,0.024,1.4592683588599513,0
508,1,0,287,7,40,0,4.79,1,-0.06,0.7755574701266041,0
509,1,1,103,3,23,3,3.42,0,0.4731,-0.052547457891813476,0
510,1,0,47,3,7,4,3.95,1,-2.146,0.8468302638969247,1
511,0,0,175,5,17,2,4.74,0,0.3624,-0.9190974548874195,0
512,0,0,99,3,19,3,7.18,0,0.0785,0.6751927336527358,1
513,0,0,98,2,18,0,4.04,0,-0.3711,0.3008115863091082,1
514,0,1,38,1,10,2,8.87,1,0.5211,2.0721454175280614,0
515,1,1,44,1,9,0,4.34,1,1.7415,0.17871678156612347,0
516,1,0,90,1,20,3,3.96,1,-1.5208,-1.2022375765533309,1
517,0,0,38,2,7,1,6.18,0,-0.2666,0.23898289433245856,0
518,1,0,143,6,27,1,5.39,0,0.4773,-0.458073252956849,0
519,1,0,104,6,15,5,6.3,0,1.8065,0.10424774807379356,0
520,0,0,73,4,16,1,4.95,1,-1.0808,-0.8514712418720995,1
521,1,1,72,4,12,5,3.47,0,0.9966,-0.06377189825258567,1
522,0,1,47,1,10,0,5.53,1,1.6602,-0.589603963793982,1
523,1,1,76,5,14,1,1.19,0,-0.0126,1.328703118019177,1
524,1,1,148,8,18,6,5.17,1,0.239,0.31309327990416075,1
525,0,1,48,2,9,2,7.48,0,0.1901,0.7597725565231186,0
526,1,1,28,2,5,0,4.97,0,-0.5581,0.6010821267601599,0
527,0,0,169,11,25,3,6.3,0,0.7733,-0.07502798784176201,1
528,0,1,61,3,9,0,6.63,1,0.593,0.6672712150052672,1
529,1,1,230,8,35,15,8.85,1,-0.3781,1.431488424335424,0
530,0,1,28,2,6,0,5.84,0,0.769,0.2761848570357892,1
531,0,1,39,2,9,1,3.92,1,1.1753,-0.6917682391171902,1
532,1,1,149,5,24,12,2.82,0,-0.6385,0.9883049257753981,1
533,0,0,83,4,16,5,6.85,1,-1.0087,-0.15117099514480395,1
534,0,1,130,5,17,7,7.09,0,-0.2539,1.2629313118065095,0
535,0,1,37,1,8,1,7.29,1,2.4498,0.045035697675146716,0
536,0,0,48,3,12,1,3.66,0,1.1724,0.2355316828361762,1
537,1,0,190,9,23,9,6.48,1,0.2003,-0.5285862832844981,0
538,0,0,56,2,11,0,4.43,0,0.0121,-0.4466987314650793,0
539,0,1,122,3,16,4,5.54,1,0.113,0.47477356003992977,1
540,0,1,89,4,11,0,3.1,1,-1.2869,-0.03962458714604658,0
541,0,0,30,1,7,0,4.45,0,0.1013,-1.0309211518637,0
542,0,1,181,7,29,10,8.17,0,-0.5347,-1.8159878669896896,0
543,1,1,29,1,8,0,4.58,0,-0.3182,2.0962816603868673,0
544,1,1,164,6,26,11,5.06,0,-0.9183,0.30718959180682287,0
545,0,1,37,2,9,0,8.79,0,-0.4344,0.9799365464230758,1
546,0,0,41,1,8,5,5.41,1,-0.798,0.6041888704548217,0
547,1,1,201,8,26,23,3.29,1,0.6214,0.27255785852420245,1
548,0,1,38,2,6,1,8.34,0,-1.4524,-2.003701686318004,0
549,1,0,158,7,19,2,2.64,0,-1.139,-0.07970769557406898,0
550,1,1,55,3,10,1,5.15,1,-0.9459,0.6008080642207829,0
551,0,0,27,1,7,0,5.14,1,0.1675,0.5248167497373749,0
552,1,0,81,6,17,1,3.05,1,1.1075,-0.5625610285946034,0
553,0,1,263,1,25,57,4.02,0,-0.4641,0.14330228068524253,1
554,0,0,124,1,18,0,2.82,0,1.1099,0.11033219666050822,1
555,0,1,81,2,18,3,4.79,0,0.5017,1.4397747508870342,1
556,1,0,75,5,9,5,3.67,0,1.9378,0.31289632066322676,1
557,0,1,108,1,11,1,7.54,0,-0.1906,1.3681331843103877,0
558,1,1,141,9,19,11,4.5,1,-0.7228,0.481179720861463,1
559,1,1,54,1,11,0,3.15,1,-0.4038,1.8608281328480236,0
560,1,0,59,3,13,0,6.06,1,0.0564,-0.058004727838193215,1
561,0,0,37,3,9,0,3.63,0,-0.6005,-2.528047802109,0
562,1,1,51,2,12,0,6.35,1,0.1149,1.9477670260346234,1
563,1,0,236,7,36,6,1.1,0,-1.7501,0.8241624367097649,0
564,0,0,82,4,15,3,3.09,0,-0.4775,-1.19689983391663,0
565,1,0,32,1,9,2,7.18,1,2.2684,-0.30751652252783823,0
566,1,0,33,1,10,1,4.55,0,1.3867,0.24310121917702987,0
567,0,1,83,2,17,4,7.75,0,0.8969,-0.1924914763196598,0
568,1,1,84,7,14,0,6.68,1,1.3647,0.9218859956252582,1
569,1,0,94,4,19,0,5.37,1,0.5095,-0.9069890480910019,0
570,1,0,170,8,21,0,6.53,1,-2.0812,-0.8875234054317556,1
571,0,1,74,4,16,0,5.03,1,-0.7004,0.6000813300204243,0
572,0,1,25,2,5,0,8.43,1,1.7315,-0.3503112317530753,1
573,0,0,25,1,8,0,1.69,1,-0.1742,-0.06640658110860836,0
574,0,0,149,7,19,5,7.0,1,-0.146,-0.49820811961830036,0
575,1,1,29,1,6,0,4.13,1,-0.5405,2.5946829806644915,0
576,1,1,68,1,11,5,2.78,0,0.3684,0.5003602294493036,1
577,0,0,49,3,8,3,4.15,0,0.6639,-0.6969021071142528,1
578,0,0,143,6,24,7,5.47,0,-0.485,-1.6106471358998333,0
579,1,0,261,14,47,1,4.1,1,-0.4309,-0.886436357393233,0
580,1,1,48,3,6,4,2.36,1,-1.5308,2.5023210246583405,1
581,0,1,37,2,10,0,4.97,0,0.007,-0.4455228397123602,0
582,0,0,62,3,8,4,5.77,0,-0.1475,0.42961930902729806,0
583,0,0,76,2,14,5,6.59,0,-1.1857,-0.22502958137382006,0
584,0,0,83,3,12,0,4.8,1,-0.1051,-0.2230208024175197,0
585,1,0,186,14,18,0,7.4,1,-1.3245,-0.7331271034924793,1
586,1,0,132,1,19,0,4.11,1,-1.576,1.74668923507331,1
587,0,0,47,3,7,0,4.26,0,-1.2709,-0.0016539001783172358,0
588,1,0,79,5,10,1,3.1,0,-1.1513,0.4168298020622377,1
589,0,1,171,2,23,0,5.23,0,-1.0032,-0.12177260631460435,0
590,0,1,50,1,10,2,3.58,1,-0.7571,0.8616226232663213,1
591,0,0,101,2,24,1,4.76,0,0.0243,-2.10999366678416,0
592,1,1,45,1,7,0,4.88,1,-0.5381,1.2126905086476638,1
593,0,0,49,1,14,0,0.0,0,-0.8863,0.4309781946346294,0
594,0,1,58,3,15,0,5.58,0,-2.6779,-0.5731251211582338,0
595,1,0,46,1,10,3,3.22,1,1.1411,0.8265374289577377,0
596,1,0,56,3,10,0,6.59,1,-0.1184,1.522625004090783,0
597,1,0,207,9,26,2,3.36,0,0.3577,-0.7671653777470524,1
598,0,0,86,3,16,4,4.8,1,1.0473,0.634863494481342,0
599,1,1,31,1,7,0,5.56,1,0.8411,1.0714474539227115,0
600,0,1,99,4,20,3,4.72,0,1.4779,-0.42594202559025607,0
601,1,1,50,1,14,0,4.99,0,0.4997,0.9175180687072976,1
602,0,0,115,3,21,3,3.7,1,-0.2916,0.3636775360811858,0
603,1,1,110,1,24,11,4.99,0,-0.0043,2.621111839981049,1
604,1,0,121,1,28,8,8.85,1,-0.3767,1.1254624181484507,0
605,0,1,97,3,15,7,5.87,1,1.3867,0.4790679484718661,0
606,0,0,63,2,14,0,5.56,1,1.2281,0.0215534348937286,0
607,0,1,173,3,25,17,6.66,0,-0.7257,1.2865663067956552,0
608,0,0,77,4,14,1,6.91,1,1.7385,-1.0188610621065715,0
609,0,0,37,2,8,1,5.31,0,1.0179,-1.5885461621042498,0
610,0,1,60,3,11,2,5.23,0,1.5725,0.14909820302327204,1
611,1,1,262,7,26,19,3.67,0,0.7587,0.8834822789599466,1
612,0,0,145,7,27,7,7.43,1,1.5988,-2.438967262842305,0
613,0,1,67,4,11,0,6.08,1,-3.139,0.28189859689661495,0
614,1,1,125,6,18,3,6.94,1,0.0003,0.21442839345789333,1
615,0,0,37,4,4,3,3.57,1,-0.0167,0.4224768389363831,0
616,0,0,52,1,9,8,2.0,1,-0.101,0.4092421345923939,0
617,0,0,39,3,10,0,4.49,0,-0.4854,-1.6159755264710458,0
618,1,1,231,6,36,21,6.27,0,0.4721,-0.2764771873509735,0
619,0,0,44,1,7,0,3.21,0,-0.5281,-0.6118563797400615,0
620,0,0,60,3,8,0,2.33,0,0.3989,0.4544364098173083,0
621,1,1,28,1,9,0,3.5,1,0.2073,1.1006139998552582,0
622,0,0,167,4,29,0,0.24,1,0.8716,-0.7021078011353237,0
623,1,0,54,3,8,5,2.21,0,1.6717,0.7789180898436336,1
624,1,0,130,2,19,1,4.57,0,-0.0102,-0.11431660055723791,0
625,1,1,68,6,8,3,1.04,0,1.757,3.1749515321316046,1
626,1,1,258,9,31,1,5.44,0,0.4545,0.57920270748659,1
627,1,1,43,2,7,0,4.39,1,-1.1317,1.13228183328517,0
628,1,0,69,3,11,5,5.17,1,1.9177,1.9607991904559607,1
629,0,0,26,2,4,0,7.56,0,0.462,0.7777615558769382,0
630,0,0,216,10,37,7,5.46,1,-1.7,-0.3970870841044449,0
631,1,0,29,1,6,3,8.75,1,0.1635,0.5222116674694319,1
632,0,1,36,1,7,0,4.85,0,-1.3564,0.8354544845073794,1
633,1,1,77,3,11,4,4.82,1,-0.2064,0.553795152312827,1
634,1,1,79,6,15,2,2.71,1,-0.3366,-0.07700230900753846,1
635,0,1,55,3,12,1,8.35,0,-1.4259,1.3712295944978194,0
636,0,1,123,5,20,5,5.45,0,0.1443,-1.0884354069870268,0
637,0,0,81,3,14,5,2.87,0,0.7006,-1.52448375897369,0
638,0,1,48,1,13,1,3.17,1,-0.0537,0.8277964450389835,0
639,1,1,51,2,12,0,4.77,0,1.2904,0.1470915451419018,1
640,1,0,42,3,9,2,4.16,0,-0.7147,0.9786793047532305,0
641,1,1,29,4,5,1,4.08,0,1.4341,1.950205582493701,1
642,0,1,42,2,10,2,7.02,0,1.0616,-0.35082991534684604,1
643,1,0,65,5,11,5,5.35,1,-0.2924,0.5256096325883362,1
644,1,0,93,8,9,3,7.38,1,0.7309,1.5059658965592522,1
645,1,0,24,2,7,0,6.64,0,0.4267,1.2122411090816287,0
646,0,0,90,3,18,0,7.68,1,-0.0301,-0.3132547413342258,0
647,1,0,179,6,16,17,2.67,1,-0.0929,2.3356805225875013,0
648,1,0,105,2,21,2,1.99,1,0.1133,0.6885130474341972,1
649,1,1,111,7,17,3,4.83,0,-0.4504,0.5748331229578756,1
650,1,1,37,2,7,1,1.4,1,-1.1552,2.018893910737722,0
651,1,0,39,1,8,0,7.84,1,0.8541,1.5202311840594953,0
652,1,1,182,10,21,7,4.41,1,-0.7797,1.9905993890057803,0
653,0,0,125,4,14,1,6.2,0,-0.4012,-1.088551371203261,1
654,1,1,186,3,22,40,1.67,1,0.3606,1.7111768141119668,0
655,1,1,133,4,28,2,7.34,1,1.2551,0.6321105863218067,1
656,1,0,204,10,25,3,5.32,1,1.7192,-0.4803580138879642,0
657,1,1,147,8,20,1,4.06,0,0.009,1.5751792532179996,0
658,1,1,50,2,6,8,6.45,1,0.0054,1.0476774064137655,1
659,0,0,54,2,11,3,2.93,0,0.9371,1.4265594596746096,0
660,1,0,124,6,22,10,6.18,0,1.071,0.9252835140426212,0
661,0,1,84,3,17,4,6.67,1,0.69,-0.7613635344382925,0
662,1,0,189,15,21,14,6.26,0,-0.9357,-0.3179951945405117,1
663,0,0,71,3,16,4,4.99,0,-0.4376,0.6423209315969796,0
664,0,0,33,1,9,0,6.81,1,-0.2619,-1.2069089449503259,0
665,0,1,46,2,9,1,2.0,1,-0.0699,-0.24805595577515405,1
666,0,0,43,2,7,0,2.41,1,-0.3169,-0.2959427670552641,1
667,0,0,54,2,12,2,4.69,1,-0.5953,-0.4707763127683364,0
668,1,0,80,1,14,0,4.0,1,0.1332,1.382423096139031,1
669,1,1,156,4,23,1,4.65,1,0.4416,-0.028468493088931957,0
670,1,0,46,4,6,0,0.77,0,-1.7894,-1.1854429893489673,0
671,0,0,38,1,8,0,4.67,1,0.7726,-1.2496862822828119,0
672,0,0,47,3,8,3,4.34,1,-0.2244,0.27384426007176876,0
673,0,0,97,2,20,2,5.37,1,-1.2263,-0.6680673329351223,0
674,1,1,182,4,19,16,7.38,0,1.1018,0.19334474455139938,1
675,0,1,32,2,6,1,8.84,0,-1.6459,1.5315280645739724,0
676,0,0,36,1,10,1,3.51,1,-0.4878,0.565862080412854,0
677,0,1,67,4,11,6,3.82,0,-0.7509,-0.35030481457197316,1
678,1,1,140,4,27,5,1.3,0,0.1273,0.8137880821277534,0
679,0,1,27,1,7,0,1.07,0,-0.0807,1.782163167870363,1
680,1,1,46,3,6,5,3.66,1,-1.3661,-0.20905852010143788,1
681,0,0,27,2,6,0,5.6,0,0.9599,0.6586298558293772,0
682,1,0,54,4,8,0,1.32,1,0.5244,2.6153480988731497,1
683,0,0,67,3,12,5,4.54,0,0.7464,-1.8166217563279323,0
684,0,0,36,2,9,2,4.77,1,1.6093,-0.05015705888355326,0
685,1,1,102,5,16,2,2.36,0,0.9733,1.4160178976393207,0
686,1,0,90,4,15,2,6.31,1,-0.7455,0.14101689951855545,1
687,0,1,61,1,11,0,2.93,1,1.5799,1.8747793470268797,1
688,1,1,127,11,9,10,2.29,1,0.9703,1.6711308377337402,1
689,1,0,32,3,7,0,2.5,1,0.0018,0.884127427214014,1
690,1,1,40,3,6,0,5.66,1,0.8727,0.4850249326737221,1
691,0,0,77,4,12,3,1.73,0,-0.6586,-0.41238771335252394,0
692,1,0,51,3,9,1,4.22,1,-0.5582,0.1088577153382807,1
693,0,1,89,1,20,0,6.39,0,-1.2158,-0.8991031140374679,1
694,0,0,65,1,12,0,5.05,1,-1.1679,0.2756693290108696,0
695,0,0,90,4,18,4,5.44,0,0.2067,1.1348766883373183,0
696,1,1,35,1,10,0,4.69,0,0.4449,1.8775708079271405,1
697,0,1,48,2,11,0,7.42,0,0.6783,0.6614652845209424,0
698,0,0,38,4,6,3,5.47,1,0.2916,-2.065860902600081,0
699,1,1,160,11,18,19,6.55,1,-1.1632,-0.43115417259444144,1
700,1,0,84,7,11,4,5.61,1,-0.0609,1.3700908945027648,1
701,1,1,63,2,16,0,5.56,1,0.5148,1.92955238505978,1
702,0,0,126,2,19,0,7.43,0,-0.14,0.34239801322782604,0
703,0,0,54,3,7,0,2.26,1,0.0197,-0.2831489200318871,0
704,0,1,29,1,8,1,6.77,1,-0.57,1.1154161654063253,1
705,0,1,39,2,7,2,9.71,0,-0.1697,0.33889361328053136,1
706,1,0,32,1,8,0,4.87,1,1.2029,1.6128182078904594,1
707,0,0,27,1,6,0,3.63,1,-0.6159,-1.5170366152125976,0
708,0,0,65,2,13,0,7.22,1,1.0256,0.2067605872814179,0
709,0,1,116,2,16,1,8.33,0,-0.248,1.319067231716292,1
710,1,1,29,3,6,1,7.32,1,-0.0522,1.3466657946136125,1
711,1,1,116,4,19,2,5.29,1,1.7744,1.712529509890922,1
712,1,1,75,1,14,7,8.37,1,-0.1743,0.8299953426473551,0
713,1,1,57,1,12,0,5.95,0,0.3221,0.9511137993704976,1
714,1,1,51,3,10,0,4.27,0,0.2556,2.3735125206039793,1
715,1,1,85,4,15,0,5.2,1,0.8769,0.320068014847946,1
716,0,0,29,2,6,0,5.19,0,0.5522,-0.5186309187195821,0
717,0,0,32,1,8,2,6.45,0,-1.0051,-0.5123875801597828,0
718,0,0,57,1,10,1,7.26,0,-0.1609,0.4771509472689452,0
719,1,0,23,1,6,0,4.39,0,-0.7959,-0.4218174275318214,0
720,1,1,83,2,18,3,5.89,1,0.1876,1.3169358019597843,1
721,1,1,197,11,15,24,6.42,0,1.0367,0.07945097045419103,1
722,0,1,59,2,10,2,6.73,1,1.0708,0.7130750966840929,1
723,0,0,112,11,13,3,4.53,0,-0.4226,-2.4804775237885295,1
724,0,1,90,2,17,4,9.1,0,-0.7512,0.5200720479046825,0
725,0,1,69,4,15,0,7.93,0,0.3084,0.7332745250586932,1
726,0,1,31,1,6,0,5.81,0,1.0141,0.5151269996766756,0
727,1,0,115,4,30,3,2.5,0,0.1616,0.6184871350162782,1
728,0,0,45,2,8,2,2.42,0,0.6089,0.42818123524688323,0
729,1,0,77,6,10,1,2.98,0,1.4812,1.6700679001792327,1
730,1,1,100,6,17,8,7.03,1,0.3458,0.8751964855825911,1
731,0,0,49,2,8,0,6.01,0,-0.0981,0.44287994608594333,0
732,1,0,40,1,10,0,2.69,1,0.8376,1.9957371389903642,0
733,1,1,84,3,10,9,2.73,1,-1.3836,1.2068492022935402,1
734,0,0,43,1,9,3,6.47,1,0.2057,-0.18181348088314397,0
735,1,1,82,4,17,2,3.98,1,-0.0325,1.6404638096544653,1
736,1,0,188,11,35,1,5.01,1,-1.0959,1.6477535988230314,0
737,0,0,50,2,13,3,6.82,1,0.3294,-0.041284935461730496,0
738,0,1,95,1,15,2,3.99,0,-0.0193,0.05372301253555084,1
739,0,1,72,4,11,4,7.76,0,-0.4094,0.6349229258995304,0
740,1,0,103,4,23,1,1.58,1,-2.2909,2.0915893015462617,0
741,1,0,70,6,13,2,3.18,1,-1.2501,0.9992458833410497,0
742,1,1,34,2,5,1,8.74,1,0.0241,2.117098345746033,0
743,0,1,39,4,8,0,4.93,0,-1.9401,0.12221265657705545,1
744,1,0,102,4,21,5,3.81,0,-0.0746,1.7162062994603313,0
745,0,1,70,2,12,10,7.67,0,-0.9785,-0.07255660334886097,0
746,1,0,153,4,25,15,6.11,1,0.4254,0.16785467566961243,1
747,1,0,49,4,8,2,2.72,1,0.152,2.426256291513317,1
748,1,0,125,3,20,0,3.02,1,0.7044,-0.03577594348040036,1
749,0,0,221,1,32,0,3.81,0,0.5688,0.06525993734396651,0
750,0,1,43,3,8,0,10.04,1,-0.628,-1.043516904427139,1
751,1,1,37,1,8,0,4.52,1,-0.4213,2.108816122422943,1
752,0,1,70,1,15,0,7.22,1,0.4412,2.15132681953652,0
753,0,1,50,2,7,1,7.32,0,-1.2217,0.16523584344590522,1
754,1,0,47,1,14,0,1.73,1,0.6062,-0.1495932128195394,0
755,1,0,56,4,14,1,3.09,0,-0.3186,0.5890489158940121,1
756,0,1,100,6,17,5,9.88,1,0.0995,-0.6179185931450659,1
